geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[5.282185,47.244156],[5.282262,47.238505],[5.272439,47.232862],[5.255696,47.22648],[5.265364,47.214878],[5.276896,47.209424],[5.288545,47.216769],[5.309277,47.220394],[5.316623,47.217582],[5.320585,47.224265],[5.327693,47.228972],[5.322608,47.236077],[5.311524,47.239736],[5.305185,47.241064],[5.301919,47.247428],[5.289919,47.248648],[5.287457,47.242944],[5.282185,47.244156]]]}",21183,21,Collonges-et-Premières (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.566555,47.921323],[4.569548,47.92724],[4.580257,47.931882],[4.586213,47.939805],[4.585278,47.94573],[4.577533,47.952297],[4.573145,47.948266],[4.563431,47.94086],[4.560421,47.933496],[4.55441,47.925419],[4.544331,47.923259],[4.537501,47.919307],[4.546066,47.913164],[4.550758,47.916568],[4.566555,47.921323]]]}",21465,21,Obtrée (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.194326,47.169046],[5.202732,47.165091],[5.222447,47.171948],[5.21316,47.184295],[5.202542,47.187708],[5.18877,47.187996],[5.182827,47.192452],[5.175579,47.191537],[5.18582,47.179688],[5.188624,47.172758],[5.194326,47.169046]]]}",21242,21,Échigey (21),19/11,0,0 à 10,15 à 20,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.547792,47.624124],[4.565196,47.64167],[4.564084,47.646896],[4.572024,47.656791],[4.573651,47.662569],[4.565668,47.665595],[4.559795,47.671171],[4.551413,47.673516],[4.546317,47.661511],[4.523,47.661276],[4.51124,47.661946],[4.503204,47.665992],[4.493533,47.667025],[4.482629,47.661235],[4.486274,47.658811],[4.507335,47.655991],[4.503734,47.644924],[4.508192,47.634606],[4.529025,47.633],[4.543436,47.627419],[4.547792,47.624124]]]}",21276,21,Fontaines-en-Duesmois (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.86252,47.270356],[4.868896,47.275755],[4.873496,47.267862],[4.877804,47.268429],[4.885785,47.274069],[4.896527,47.275429],[4.897126,47.275954],[4.895947,47.279415],[4.901217,47.284969],[4.903568,47.293689],[4.900369,47.303674],[4.895292,47.309713],[4.891733,47.317656],[4.890549,47.328357],[4.851813,47.328861],[4.843892,47.322866],[4.839833,47.324782],[4.828494,47.313007],[4.832108,47.307449],[4.826716,47.304993],[4.818503,47.309894],[4.816489,47.307473],[4.825084,47.300428],[4.814332,47.294829],[4.819263,47.290153],[4.825701,47.287692],[4.831866,47.287375],[4.838652,47.284009],[4.841809,47.278933],[4.848132,47.279324],[4.86252,47.270356]]]}",21273,21,Fleurey-sur-Ouche (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.451411,47.287874],[5.449264,47.290393],[5.430286,47.297333],[5.426169,47.301751],[5.42596,47.310968],[5.421202,47.323532],[5.41425,47.312569],[5.406379,47.312097],[5.402577,47.314646],[5.406837,47.323894],[5.401088,47.327079],[5.383809,47.320198],[5.379699,47.320303],[5.380581,47.311183],[5.386076,47.302427],[5.391284,47.299647],[5.399676,47.298449],[5.411447,47.293137],[5.409785,47.282546],[5.424002,47.27572],[5.436221,47.282588],[5.448796,47.283587],[5.451411,47.287874]]]}",21496,21,Pontailler-sur-Saône (21),19/11,0,150 à 250,15 à 20,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.034803,47.353985],[5.034267,47.356936],[5.022567,47.362006],[5.015833,47.361528],[5.016932,47.358295],[5.010819,47.349256],[5.010675,47.345155],[5.017102,47.339265],[5.024765,47.334756],[5.039662,47.335854],[5.035097,47.346962],[5.034803,47.353985]]]}",21278,21,Fontaine-lès-Dijon (21),19/11,0,150 à 250,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.0299,47.125249],[5.029443,47.12225],[5.036308,47.116365],[5.044253,47.115273],[5.059262,47.105047],[5.07059,47.103953],[5.073777,47.098481],[5.076827,47.107801],[5.087812,47.108607],[5.108039,47.104637],[5.115057,47.101211],[5.123431,47.106285],[5.129223,47.112927],[5.131736,47.117467],[5.131302,47.121141],[5.131428,47.126862],[5.129611,47.132371],[5.122785,47.140289],[5.118096,47.138333],[5.119216,47.135327],[5.105238,47.135875],[5.099003,47.144254],[5.094574,47.144807],[5.096841,47.154643],[5.087897,47.154005],[5.079647,47.158219],[5.070772,47.159697],[5.072415,47.164289],[5.063232,47.167255],[5.048749,47.171495],[5.052364,47.162533],[5.048891,47.15642],[5.066577,47.145435],[5.064115,47.141989],[5.064627,47.128928],[5.055653,47.123669],[5.0299,47.125249]]]}",21564,21,Saint-Nicolas-lès-Cîteaux (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[5.115057,47.101211],[5.123868,47.092569],[5.124061,47.089562],[5.134673,47.072942],[5.134593,47.061405],[5.141987,47.063179],[5.140399,47.067429],[5.155172,47.068676],[5.160229,47.07283],[5.167331,47.073498],[5.173271,47.069845],[5.174118,47.066044],[5.184342,47.065309],[5.175169,47.07383],[5.170529,47.080463],[5.157878,47.080423],[5.142218,47.103168],[5.140248,47.111107],[5.129223,47.112927],[5.123431,47.106285],[5.115057,47.101211]]]}",21089,21,Bonnencontre (21),19/11,0,250 à 500,15 à 20,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.974625,47.347734],[4.966112,47.349576],[4.95551,47.354996],[4.934413,47.355801],[4.933405,47.352528],[4.926355,47.349707],[4.912585,47.351097],[4.90563,47.354867],[4.911008,47.349601],[4.904151,47.34157],[4.900296,47.340083],[4.911398,47.339053],[4.911859,47.345573],[4.922381,47.345855],[4.927175,47.340583],[4.918167,47.336972],[4.929044,47.333246],[4.929472,47.329398],[4.935001,47.325984],[4.941119,47.326826],[4.947251,47.320278],[4.961568,47.318355],[4.967418,47.316249],[4.963127,47.325531],[4.975515,47.329592],[4.985794,47.326781],[4.994228,47.330732],[4.982291,47.339201],[4.974625,47.347734]]]}",21485,21,Plombières-lès-Dijon (21),19/11,0,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.595984,47.718585],[4.596317,47.713099],[4.587872,47.707435],[4.576216,47.705192],[4.559558,47.700426],[4.584015,47.697011],[4.591093,47.693448],[4.598507,47.692314],[4.601753,47.687168],[4.600559,47.682625],[4.606557,47.676457],[4.612424,47.679672],[4.611576,47.686301],[4.6161,47.687697],[4.618925,47.701495],[4.622491,47.705559],[4.611234,47.714977],[4.595984,47.718585]]]}",21557,21,Saint-Marc-sur-Seine (21),19/11,0,50 à 150,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[5.255579,47.489526],[5.242829,47.483488],[5.240203,47.480292],[5.238058,47.470909],[5.235134,47.467529],[5.237906,47.462367],[5.235018,47.458776],[5.247227,47.459487],[5.252659,47.451107],[5.26111,47.44425],[5.262797,47.438576],[5.270286,47.444438],[5.285079,47.451939],[5.300862,47.457388],[5.305203,47.451807],[5.32006,47.450988],[5.325178,47.448774],[5.33188,47.457065],[5.328081,47.464578],[5.319945,47.472072],[5.310609,47.474713],[5.301871,47.478564],[5.294733,47.48195],[5.276451,47.487784],[5.270445,47.4849],[5.255579,47.489526]]]}",21071,21,Bèze (21),19/11,0,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.338403,47.175887],[5.355681,47.174418],[5.356016,47.180207],[5.361432,47.186234],[5.375277,47.187873],[5.382724,47.194611],[5.374399,47.196202],[5.364845,47.195863],[5.349796,47.198403],[5.334429,47.203521],[5.333395,47.192099],[5.338403,47.175887]]]}",21639,21,Tillenay (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.628454,47.583438],[4.619322,47.578264],[4.619616,47.569428],[4.643222,47.562089],[4.647598,47.556699],[4.659713,47.549064],[4.689181,47.539932],[4.692779,47.548177],[4.692484,47.557638],[4.698136,47.561414],[4.694283,47.565338],[4.694618,47.575904],[4.699166,47.582491],[4.695512,47.584625],[4.686159,47.588744],[4.684101,47.592166],[4.677546,47.589367],[4.65629,47.588914],[4.647409,47.586571],[4.638914,47.590678],[4.628454,47.583438]]]}",21490,21,Poiseul-la-Ville-et-Laperrière (21),19/11,0,50 à 150,1 à 5,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.255579,47.489526],[5.243895,47.50862],[5.23823,47.513237],[5.21706,47.516739],[5.203635,47.511056],[5.195929,47.502203],[5.188037,47.499178],[5.183422,47.490427],[5.189911,47.482378],[5.188382,47.47275],[5.190275,47.470294],[5.197269,47.467533],[5.196223,47.460395],[5.214074,47.457899],[5.218469,47.456258],[5.229059,47.46642],[5.235134,47.467529],[5.238058,47.470909],[5.240203,47.480292],[5.242829,47.483488],[5.255579,47.489526]]]}",21361,21,Lux (21),19/11,0,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.101997,47.304991],[5.121607,47.309864],[5.125138,47.313146],[5.137144,47.31433],[5.142382,47.317873],[5.136963,47.32363],[5.139035,47.326176],[5.131619,47.33671],[5.118929,47.336206],[5.109114,47.324427],[5.097803,47.31898],[5.088154,47.318534],[5.082265,47.3143],[5.08536,47.309084],[5.101997,47.304991]]]}",21515,21,Quetigny (21),19/11,0,150 à 250,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.941703,47.093924],[4.932153,47.098774],[4.931279,47.101997],[4.922328,47.107137],[4.91401,47.116001],[4.902768,47.108807],[4.905194,47.100028],[4.921976,47.094476],[4.938465,47.091341],[4.941703,47.093924]]]}",21186,21,Comblanchien (21),19/11,0,150 à 250,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.338403,47.175887],[5.333395,47.192099],[5.329281,47.192289],[5.323965,47.182891],[5.315179,47.183043],[5.304962,47.175767],[5.309358,47.171621],[5.319953,47.169621],[5.325669,47.170191],[5.338403,47.175887]]]}",21495,21,Pont (21),19/11,0,50 à 150,1 à 5,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.156918,47.527709],[5.148808,47.537547],[5.125251,47.544217],[5.123734,47.549658],[5.12332,47.549684],[5.111892,47.543209],[5.103477,47.543316],[5.099149,47.546787],[5.084718,47.548445],[5.081986,47.558128],[5.072094,47.56055],[5.070476,47.550494],[5.071239,47.542209],[5.073859,47.536445],[5.080457,47.530752],[5.084127,47.524272],[5.080195,47.5154],[5.077945,47.504568],[5.07537,47.500183],[5.075861,47.492798],[5.090306,47.489784],[5.094176,47.494252],[5.104276,47.497484],[5.114268,47.512978],[5.122983,47.518064],[5.128517,47.529498],[5.147658,47.526758],[5.151925,47.524247],[5.156918,47.527709]]]}",21317,21,Is-sur-Tille (21),19/11,0,50 à 150,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.565589,47.879277],[4.557234,47.870647],[4.562172,47.863669],[4.555133,47.86229],[4.552223,47.856198],[4.532062,47.846443],[4.523192,47.840062],[4.522527,47.839274],[4.546495,47.837052],[4.553878,47.835124],[4.556412,47.840247],[4.573843,47.842191],[4.579658,47.840945],[4.583892,47.835378],[4.592049,47.836679],[4.605756,47.827874],[4.615136,47.833753],[4.62692,47.837997],[4.641377,47.840403],[4.633353,47.846559],[4.63314,47.852284],[4.634993,47.866424],[4.637566,47.871308],[4.624599,47.882759],[4.611083,47.887761],[4.603364,47.883243],[4.590315,47.885552],[4.589909,47.888502],[4.581692,47.890293],[4.576299,47.884316],[4.565589,47.879277]]]}",21154,21,Châtillon-sur-Seine (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.80887,46.93069],[4.816331,46.936027],[4.808456,46.939572],[4.804403,46.946905],[4.808493,46.953886],[4.807199,46.95551],[4.789945,46.960453],[4.778904,46.954107],[4.778308,46.951381],[4.788565,46.944134],[4.786379,46.934695],[4.788934,46.932273],[4.79788,46.931647],[4.80661,46.933361],[4.80887,46.93069]]]}",21190,21,Corcelles-les-Arts (21),19/11,0,250 à 500,20 à 25,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.912507,47.294278],[4.915467,47.301288],[4.912373,47.308972],[4.914891,47.31307],[4.920772,47.31134],[4.926861,47.315919],[4.935001,47.325984],[4.929472,47.329398],[4.929044,47.333246],[4.918167,47.336972],[4.927175,47.340583],[4.922381,47.345855],[4.911859,47.345573],[4.911398,47.339053],[4.900296,47.340083],[4.892734,47.335228],[4.890549,47.328357],[4.891733,47.317656],[4.895292,47.309713],[4.900369,47.303674],[4.903568,47.293689],[4.901217,47.284969],[4.895947,47.279415],[4.897126,47.275954],[4.904614,47.277697],[4.912507,47.294278]]]}",21661,21,Velars-sur-Ouche (21),19/11,0,150 à 250,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.974625,47.347734],[4.982291,47.339201],[4.994228,47.330732],[5.00172,47.329143],[5.010974,47.324814],[5.017102,47.339265],[5.010675,47.345155],[5.001994,47.341897],[4.98893,47.350493],[4.980597,47.354428],[4.974625,47.347734]]]}",21617,21,Talant (21),19/11,0,250 à 500,25 à 30,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.92637,47.223701],[4.929573,47.225725],[4.929386,47.236542],[4.956865,47.236457],[4.967572,47.234826],[4.976939,47.230672],[4.99472,47.233496],[5.015658,47.233141],[5.025355,47.235191],[5.022138,47.23599],[5.017396,47.235936],[4.989956,47.240378],[4.985282,47.238369],[4.971414,47.242345],[4.954738,47.243995],[4.934728,47.243375],[4.939433,47.250073],[4.915922,47.25082],[4.915176,47.248379],[4.921029,47.240109],[4.92259,47.230722],[4.92637,47.223701]]]}",21110,21,Brochon (21),19/11,0,250 à 500,10 à 15,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.383064,47.195099],[5.386683,47.200072],[5.380769,47.215687],[5.388003,47.219585],[5.382671,47.225649],[5.380018,47.231959],[5.359047,47.241217],[5.347581,47.241831],[5.332334,47.236315],[5.327693,47.228972],[5.338311,47.223387],[5.349952,47.222252],[5.368579,47.21635],[5.371934,47.214311],[5.376834,47.200822],[5.383064,47.195099]]]}",21028,21,Athée (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.400143,47.147096],[5.402968,47.137569],[5.405947,47.133389],[5.414285,47.132911],[5.428925,47.137112],[5.439106,47.144541],[5.438281,47.152164],[5.421177,47.146163],[5.416442,47.151955],[5.406898,47.147772],[5.400143,47.147096]]]}",21074,21,Billey (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.133759,47.373739],[5.133838,47.365457],[5.137679,47.360105],[5.147889,47.356242],[5.154815,47.349829],[5.154551,47.345323],[5.156795,47.346333],[5.160196,47.353067],[5.164824,47.366013],[5.165039,47.374472],[5.161879,47.379608],[5.154634,47.376922],[5.14942,47.370549],[5.133759,47.373739]]]}",21469,21,Orgeux (21),19/11,0,10 à 20,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.078354,47.087776],[5.073777,47.098481],[5.07059,47.103953],[5.059262,47.105047],[5.044253,47.115273],[5.036308,47.116365],[5.029443,47.12225],[5.0299,47.125249],[5.023103,47.122302],[5.014825,47.122256],[5.009447,47.124596],[4.997648,47.121099],[4.992068,47.114371],[4.987163,47.115238],[4.983905,47.104732],[4.985043,47.093826],[4.991094,47.086091],[4.997103,47.083162],[5.013882,47.082485],[5.023591,47.083393],[5.031286,47.085893],[5.033956,47.095735],[5.056446,47.092746],[5.071784,47.087425],[5.078354,47.087776]]]}",21294,21,Gerland (21),19/11,0,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.812912,47.365453],[4.812171,47.359652],[4.810064,47.348272],[4.810905,47.337839],[4.806117,47.332704],[4.811549,47.32796],[4.818503,47.309894],[4.826716,47.304993],[4.832108,47.307449],[4.828494,47.313007],[4.839833,47.324782],[4.837432,47.336371],[4.827346,47.342813],[4.823306,47.35294],[4.826022,47.356801],[4.822578,47.356958],[4.812912,47.365453]]]}",21013,21,Ancey (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.242512,47.555167],[4.241512,47.56045],[4.249801,47.569286],[4.244371,47.57114],[4.242713,47.568907],[4.228043,47.569617],[4.223719,47.568039],[4.215484,47.574522],[4.210576,47.569925],[4.205735,47.559509],[4.216728,47.552346],[4.22306,47.551951],[4.242512,47.555167]]]}",21446,21,Moutiers-Saint-Jean (21),19/11,0,250 à 500,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.235285,47.351401],[5.228942,47.351221],[5.215196,47.359255],[5.208025,47.360956],[5.197214,47.360714],[5.186566,47.357424],[5.176624,47.351829],[5.171792,47.35113],[5.160196,47.353067],[5.156795,47.346333],[5.166432,47.327805],[5.169034,47.317454],[5.180409,47.31915],[5.187465,47.321892],[5.20121,47.31934],[5.20782,47.323312],[5.225527,47.318251],[5.235239,47.319259],[5.236533,47.329378],[5.244559,47.339666],[5.242794,47.345635],[5.235285,47.351401]]]}",21021,21,Arc-sur-Tille (21),19/11,0,50 à 150,5 à 10,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.724253,47.607748],[4.718605,47.60496],[4.717027,47.593094],[4.701407,47.59408],[4.694423,47.592062],[4.695512,47.584625],[4.699166,47.582491],[4.694618,47.575904],[4.694283,47.565338],[4.698136,47.561414],[4.713908,47.565317],[4.730892,47.571754],[4.746379,47.574847],[4.756519,47.574441],[4.760235,47.583613],[4.760153,47.590475],[4.75675,47.59258],[4.748653,47.597105],[4.7374,47.597312],[4.733053,47.604246],[4.724253,47.607748]]]}",21466,21,Oigny (21),19/11,0,50 à 150,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[5.222491,47.220734],[5.227406,47.213743],[5.242643,47.213443],[5.244147,47.219644],[5.243066,47.229733],[5.245759,47.235209],[5.23403,47.242793],[5.227319,47.251571],[5.232006,47.253382],[5.2266,47.258644],[5.218424,47.259122],[5.212508,47.267315],[5.203004,47.266472],[5.193443,47.259437],[5.198225,47.25274],[5.19723,47.248768],[5.201342,47.246343],[5.209251,47.235549],[5.216781,47.229328],[5.222491,47.220734]]]}",21292,21,Genlis (21),19/11,0,150 à 250,15 à 20,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.078354,47.087776],[5.090273,47.075139],[5.099072,47.0702],[5.123825,47.065917],[5.134564,47.060681],[5.134593,47.061405],[5.134673,47.072942],[5.124061,47.089562],[5.123868,47.092569],[5.115057,47.101211],[5.108039,47.104637],[5.087812,47.108607],[5.076827,47.107801],[5.073777,47.098481],[5.078354,47.087776]]]}",21112,21,Broin (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.893223,47.799326],[4.889262,47.790151],[4.886374,47.770867],[4.894314,47.767683],[4.904192,47.766527],[4.916916,47.766849],[4.922081,47.771362],[4.917962,47.777094],[4.910503,47.784293],[4.896894,47.792691],[4.893223,47.799326]]]}",21402,21,Menesble (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.88974,46.996006],[4.895106,46.999025],[4.894689,47.003399],[4.896589,47.010231],[4.874918,47.019134],[4.864253,47.01959],[4.859173,47.021903],[4.878566,47.03493],[4.883143,47.040892],[4.866629,47.041999],[4.859827,47.040518],[4.849055,47.041218],[4.831636,47.048968],[4.823837,47.05094],[4.806243,47.052791],[4.790328,47.058892],[4.795224,47.04944],[4.78712,47.040298],[4.788612,47.033571],[4.7932,47.025236],[4.80352,47.017613],[4.812817,47.013771],[4.824745,47.002612],[4.832947,47.00017],[4.837368,47.002611],[4.85265,46.998155],[4.862063,47.004813],[4.88974,46.996006]]]}",21054,21,Beaune (21),19/11,0,250 à 500,20 à 25,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.568674,47.378753],[4.570213,47.38855],[4.577955,47.390283],[4.572311,47.394901],[4.572452,47.404817],[4.58048,47.408527],[4.582166,47.41245],[4.578046,47.421736],[4.554408,47.421557],[4.547408,47.423805],[4.542713,47.411947],[4.533557,47.409527],[4.52659,47.413291],[4.519535,47.40858],[4.507306,47.393747],[4.494375,47.386822],[4.487715,47.385059],[4.485837,47.38141],[4.500239,47.377229],[4.506995,47.375618],[4.516806,47.378088],[4.526606,47.388705],[4.536004,47.392111],[4.540377,47.386358],[4.5374,47.375521],[4.542407,47.373419],[4.551002,47.378481],[4.55859,47.379501],[4.561383,47.374269],[4.568233,47.374958],[4.568674,47.378753]]]}",21710,21,Vitteaux (21),19/11,0,1000 et plus,30 et plus,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.894338,47.09367],[4.883243,47.088215],[4.871971,47.085183],[4.868267,47.082477],[4.868688,47.079716],[4.874184,47.071172],[4.866447,47.063346],[4.876666,47.059129],[4.883555,47.053323],[4.895431,47.040911],[4.921446,47.040799],[4.941262,47.043809],[4.959035,47.046382],[4.964833,47.056755],[4.962787,47.062177],[4.952673,47.065964],[4.94133,47.068013],[4.934369,47.074399],[4.912012,47.075782],[4.905202,47.077375],[4.895881,47.085146],[4.898158,47.089658],[4.894338,47.09367]]]}",21606,21,Ladoix-Serrigny (21),19/11,0,50 à 150,5 à 10,1000 à 1500
